,Time,smart plug measure,timestamp
250,2022-09-05 11:33:00,187.5,1662370380
251,2022-09-05 11:33:10,187.5,1662370390
252,2022-09-05 11:33:20,187.5,1662370400
253,2022-09-05 11:33:30,193.4,1662370410
254,2022-09-05 11:33:40,193.4,1662370420
255,2022-09-05 11:33:50,193.3,1662370430
256,2022-09-05 11:34:00,193.3,1662370440
257,2022-09-05 11:34:10,196.7,1662370450
258,2022-09-05 11:34:20,196.7,1662370460
259,2022-09-05 11:34:30,196.0,1662370470
260,2022-09-05 11:34:40,196.0,1662370480
261,2022-09-05 11:34:50,188.8,1662370490
262,2022-09-05 11:35:00,188.8,1662370500
263,2022-09-05 11:35:10,189.8,1662370510
264,2022-09-05 11:35:20,189.8,1662370520
265,2022-09-05 11:35:30,193.9,1662370530
266,2022-09-05 11:35:40,193.9,1662370540
267,2022-09-05 11:35:50,193.9,1662370550
268,2022-09-05 11:36:00,193.5,1662370560
269,2022-09-05 11:36:10,193.5,1662370570
270,2022-09-05 11:36:20,170.1,1662370580
271,2022-09-05 11:36:30,156.9,1662370590
272,2022-09-05 11:36:40,156.9,1662370600
273,2022-09-05 11:36:50,156.9,1662370610
274,2022-09-05 11:37:00,170.8,1662370620
275,2022-09-05 11:37:10,199.5,1662370630
276,2022-09-05 11:37:20,199.5,1662370640
277,2022-09-05 11:37:30,200.9,1662370650
278,2022-09-05 11:37:40,200.9,1662370660
279,2022-09-05 11:37:50,192.1,1662370670
280,2022-09-05 11:38:00,192.1,1662370680
281,2022-09-05 11:38:10,193.2,1662370690
282,2022-09-05 11:38:20,193.2,1662370700
283,2022-09-05 11:38:30,146.3,1662370710
284,2022-09-05 11:38:40,146.3,1662370720
285,2022-09-05 11:38:50,145.8,1662370730
286,2022-09-05 11:39:00,145.8,1662370740
287,2022-09-05 11:39:10,146.1,1662370750
288,2022-09-05 11:39:20,146.1,1662370760
289,2022-09-05 11:39:30,146.1,1662370770
290,2022-09-05 11:39:40,146.1,1662370780
291,2022-09-05 11:39:50,186.6,1662370790
292,2022-09-05 11:40:00,186.6,1662370800
293,2022-09-05 11:40:10,184.5,1662370810
294,2022-09-05 11:40:20,184.5,1662370820
295,2022-09-05 11:40:30,184.5,1662370830
296,2022-09-05 11:40:40,184.6,1662370840
297,2022-09-05 11:40:50,186.6,1662370850
298,2022-09-05 11:41:00,186.6,1662370860
299,2022-09-05 11:41:10,186.6,1662370870
300,2022-09-05 11:41:20,186.4,1662370880
301,2022-09-05 11:41:30,186.4,1662370890
302,2022-09-05 11:41:40,193.9,1662370900
303,2022-09-05 11:41:50,193.9,1662370910
304,2022-09-05 11:42:00,193.9,1662370920
305,2022-09-05 11:42:10,193.9,1662370930
306,2022-09-05 11:42:20,197.4,1662370940
307,2022-09-05 11:42:30,197.4,1662370950
308,2022-09-05 11:42:40,197.3,1662370960
309,2022-09-05 11:42:50,194.9,1662370970
310,2022-09-05 11:43:00,194.9,1662370980
311,2022-09-05 11:43:10,194.9,1662370990
312,2022-09-05 11:43:20,194.4,1662371000
313,2022-09-05 11:43:30,194.1,1662371010
314,2022-09-05 11:43:40,194.1,1662371020
315,2022-09-05 11:43:50,194.1,1662371030
316,2022-09-05 11:44:00,194.5,1662371040
317,2022-09-05 11:44:10,194.5,1662371050
318,2022-09-05 11:44:20,168.7,1662371060
319,2022-09-05 11:44:30,168.1,1662371070
320,2022-09-05 11:44:40,168.1,1662371080
321,2022-09-05 11:44:50,205.6,1662371090
322,2022-09-05 11:45:00,205.6,1662371100
323,2022-09-05 11:45:10,205.6,1662371110
324,2022-09-05 11:45:20,204.2,1662371120
325,2022-09-05 11:45:30,201.2,1662371130
326,2022-09-05 11:45:40,201.2,1662371140
327,2022-09-05 11:45:50,187.2,1662371150
328,2022-09-05 11:46:00,187.2,1662371160
329,2022-09-05 11:46:10,180.3,1662371170
330,2022-09-05 11:46:20,180.3,1662371180
331,2022-09-05 11:46:30,145.8,1662371190
332,2022-09-05 11:46:40,145.8,1662371200
333,2022-09-05 11:46:50,145.8,1662371210
334,2022-09-05 11:47:00,145.8,1662371220
335,2022-09-05 11:47:10,145.6,1662371230
336,2022-09-05 11:47:20,145.6,1662371240
337,2022-09-05 11:47:30,145.6,1662371250
338,2022-09-05 11:47:40,145.5,1662371260
339,2022-09-05 11:47:50,187.5,1662371270
340,2022-09-05 11:48:00,187.5,1662371280
341,2022-09-05 11:48:10,187.5,1662371290
342,2022-09-05 11:48:20,187.5,1662371300
343,2022-09-05 11:48:30,189.6,1662371310
344,2022-09-05 11:48:40,189.6,1662371320
345,2022-09-05 11:48:50,189.8,1662371330
346,2022-09-05 11:49:00,189.8,1662371340
347,2022-09-05 11:49:10,198.2,1662371350
348,2022-09-05 11:49:20,198.3,1662371360
349,2022-09-05 11:49:30,198.3,1662371370
350,2022-09-05 11:49:40,198.2,1662371380
351,2022-09-05 11:49:50,198.2,1662371390
352,2022-09-05 11:50:00,195.7,1662371400
353,2022-09-05 11:50:10,199.8,1662371410
354,2022-09-05 11:50:20,199.8,1662371420
355,2022-09-05 11:50:30,202.1,1662371430
356,2022-09-05 11:50:40,202.1,1662371440
357,2022-09-05 11:50:50,198.2,1662371450
358,2022-09-05 11:51:00,198.1,1662371460
359,2022-09-05 11:51:10,198.2,1662371470
360,2022-09-05 11:51:20,198.2,1662371480
361,2022-09-05 11:51:30,198.1,1662371490
362,2022-09-05 11:51:40,198.1,1662371500
363,2022-09-05 11:51:50,198.7,1662371510
364,2022-09-05 11:52:00,198.7,1662371520
365,2022-09-05 11:52:10,169.2,1662371530
366,2022-09-05 11:52:20,169.2,1662371540
367,2022-09-05 11:52:30,169.6,1662371550
368,2022-09-05 11:52:40,169.6,1662371560
369,2022-09-05 11:52:50,169.6,1662371570
370,2022-09-05 11:53:00,212.0,1662371580
371,2022-09-05 11:53:10,211.4,1662371590
372,2022-09-05 11:53:20,211.4,1662371600
373,2022-09-05 11:53:30,211.4,1662371610
374,2022-09-05 11:53:40,196.7,1662371620
375,2022-09-05 11:53:50,198.8,1662371630
376,2022-09-05 11:54:00,198.8,1662371640
377,2022-09-05 11:54:10,198.8,1662371650
378,2022-09-05 11:54:20,146.3,1662371660
379,2022-09-05 11:54:30,146.3,1662371670
380,2022-09-05 11:54:40,146.1,1662371680
381,2022-09-05 11:54:50,146.1,1662371690
382,2022-09-05 11:55:00,145.8,1662371700
383,2022-09-05 11:55:10,145.8,1662371710
384,2022-09-05 11:55:20,145.8,1662371720
385,2022-09-05 11:55:30,145.8,1662371730
386,2022-09-05 11:55:40,145.8,1662371740
387,2022-09-05 11:55:50,145.8,1662371750
388,2022-09-05 11:56:00,190.3,1662371760
389,2022-09-05 11:56:10,190.2,1662371770
390,2022-09-05 11:56:20,190.2,1662371780
391,2022-09-05 11:56:30,190.2,1662371790
392,2022-09-05 11:56:40,192.7,1662371800
393,2022-09-05 11:56:50,192.7,1662371810
394,2022-09-05 11:57:00,192.8,1662371820
395,2022-09-05 11:57:10,202.3,1662371830
396,2022-09-05 11:57:20,202.3,1662371840
397,2022-09-05 11:57:30,202.3,1662371850
398,2022-09-05 11:57:40,202.4,1662371860
399,2022-09-05 11:57:50,202.4,1662371870
400,2022-09-05 11:58:00,206.4,1662371880
401,2022-09-05 11:58:10,206.4,1662371890
402,2022-09-05 11:58:20,206.8,1662371900
403,2022-09-05 11:58:30,206.8,1662371910
404,2022-09-05 11:58:40,195.4,1662371920
405,2022-09-05 11:58:50,195.7,1662371930
406,2022-09-05 11:59:00,195.7,1662371940
