"Time","smart plug measure","timestamp"
2022-02-28 11:24:10,26.9,1646043850
2022-02-28 11:24:15,26.9,1646043855
2022-02-28 11:24:20,26.9,1646043860
2022-02-28 11:24:25,28.9,1646043865
2022-02-28 11:24:30,28.9,1646043870
2022-02-28 11:24:35,28.9,1646043875
2022-02-28 11:24:40,28.9,1646043880
2022-02-28 11:24:45,28.9,1646043885
2022-02-28 11:24:50,28.9,1646043890
2022-02-28 11:24:55,10.1,1646043895
2022-02-28 11:25:00,10.1,1646043900
2022-02-28 11:25:05,10.1,1646043905
2022-02-28 11:25:10,10.1,1646043910
2022-02-28 11:25:15,10.1,1646043915
2022-02-28 11:25:20,10.1,1646043920
2022-02-28 11:25:25,7.16,1646043925
2022-02-28 11:25:30,7.16,1646043930
2022-02-28 11:25:35,7.16,1646043935
2022-02-28 11:25:40,7.16,1646043940
2022-02-28 11:25:45,7.16,1646043945
2022-02-28 11:25:50,7.16,1646043950
2022-02-28 11:25:55,6.97,1646043955
2022-02-28 11:26:00,6.97,1646043960
2022-02-28 11:26:05,6.97,1646043965
2022-02-28 11:26:10,6.97,1646043970
2022-02-28 11:26:15,6.97,1646043975
2022-02-28 11:26:20,6.97,1646043980
2022-02-28 11:26:25,26.8,1646043985
2022-02-28 11:26:30,26.8,1646043990
2022-02-28 11:26:35,26.8,1646043995
2022-02-28 11:26:40,26.8,1646044000
2022-02-28 11:26:45,26.8,1646044005
2022-02-28 11:26:50,26.8,1646044010
2022-02-28 11:26:55,26.4,1646044015
2022-02-28 11:27:00,26.4,1646044020
2022-02-28 11:27:05,26.4,1646044025
2022-02-28 11:27:10,26.4,1646044030
2022-02-28 11:27:15,26.4,1646044035
2022-02-28 11:27:20,26.4,1646044040
2022-02-28 11:27:25,20.1,1646044045
2022-02-28 11:27:30,20.1,1646044050
2022-02-28 11:27:35,20.1,1646044055
2022-02-28 11:27:40,20.1,1646044060
2022-02-28 11:27:45,20.1,1646044065
2022-02-28 11:27:50,20.1,1646044070
2022-02-28 11:27:55,34.1,1646044075
2022-02-28 11:28:00,34.1,1646044080
2022-02-28 11:28:05,34.1,1646044085
2022-02-28 11:28:10,34.1,1646044090
2022-02-28 11:28:15,34.1,1646044095
2022-02-28 11:28:20,34.1,1646044100
2022-02-28 11:28:25,22.5,1646044105
2022-02-28 11:28:30,22.5,1646044110
2022-02-28 11:28:35,22.5,1646044115
2022-02-28 11:28:40,22.5,1646044120
2022-02-28 11:28:45,22.5,1646044125
2022-02-28 11:28:50,22.5,1646044130
2022-02-28 11:28:55,33.0,1646044135
2022-02-28 11:29:00,33.0,1646044140
2022-02-28 11:29:05,33.0,1646044145
2022-02-28 11:29:10,33.0,1646044150
