"Time","smart plug measure","timestamp"
2022-09-16 15:43:15,6.20,1663335794.16
2022-09-16 15:43:20,6.20,1663335799.16
2022-09-16 15:43:25,6.20,1663335804.16
2022-09-16 15:43:30,6.20,1663335809.16
2022-09-16 15:43:35,6.28,1663335814.16
2022-09-16 15:43:40,6.28,1663335819.16
2022-09-16 15:43:45,6.28,1663335824.16
2022-09-16 15:43:50,6.28,1663335829.16
2022-09-16 15:43:55,60.39,1663335834.16
2022-09-16 15:44:00,60.39,1663335839.16
2022-09-16 15:44:05,60.39,1663335844.16
2022-09-16 15:44:10,60.39,1663335849.16
2022-09-16 15:44:15,31.41,1663335854.16
2022-09-16 15:44:20,31.41,1663335859.16
2022-09-16 15:44:25,31.41,1663335864.16
2022-09-16 15:44:30,31.41,1663335869.16
2022-09-16 15:44:35,27.02,1663335874.16
2022-09-16 15:44:40,27.02,1663335879.16
2022-09-16 15:44:45,27.02,1663335884.16
2022-09-16 15:44:50,27.02,1663335889.16
2022-09-16 15:44:55,27.47,1663335894.16
2022-09-16 15:45:00,27.47,1663335899.16
2022-09-16 15:45:05,27.47,1663335904.16
2022-09-16 15:45:10,27.47,1663335909.16
2022-09-16 15:45:15,25.85,1663335914.16
2022-09-16 15:45:20,25.85,1663335919.16
2022-09-16 15:45:25,25.85,1663335924.16
2022-09-16 15:45:30,25.85,1663335929.16
2022-09-16 15:45:35,29.14,1663335934.16
2022-09-16 15:45:40,29.14,1663335939.16
2022-09-16 15:45:45,29.14,1663335944.16
2022-09-16 15:45:50,29.14,1663335949.16
2022-09-16 15:45:55,27.17,1663335954.16
2022-09-16 15:46:00,27.17,1663335959.16
2022-09-16 15:46:05,27.41,1663335964.16
2022-09-16 15:46:10,27.41,1663335969.16
2022-09-16 15:46:15,26.79,1663335974.16
2022-09-16 15:46:20,26.79,1663335979.16
2022-09-16 15:46:25,26.79,1663335984.16
2022-09-16 15:46:30,26.79,1663335989.16
2022-09-16 15:46:35,25.91,1663335994.16
2022-09-16 15:46:40,25.91,1663335999.16
2022-09-16 15:46:45,25.91,1663336004.16
2022-09-16 15:46:50,25.91,1663336009.16
2022-09-16 15:46:55,24.83,1663336014.16
2022-09-16 15:47:00,24.83,1663336019.16
2022-09-16 15:47:05,24.83,1663336024.16
2022-09-16 15:47:10,24.83,1663336029.16
2022-09-16 15:47:15,24.91,1663336034.16
2022-09-16 15:47:20,24.91,1663336039.16
2022-09-16 15:47:25,24.91,1663336044.16
2022-09-16 15:47:30,24.91,1663336049.16
2022-09-16 15:47:35,23.11,1663336054.16
2022-09-16 15:47:40,23.11,1663336059.16
2022-09-16 15:47:45,23.11,1663336064.16
2022-09-16 15:47:50,23.11,1663336069.16
2022-09-16 15:47:55,22.54,1663336074.16
2022-09-16 15:48:00,22.54,1663336079.16
2022-09-16 15:48:05,22.54,1663336084.16
2022-09-16 15:48:10,22.54,1663336089.16
2022-09-16 15:48:15,23.29,1663336094.16
2022-09-16 15:48:20,23.29,1663336099.16
2022-09-16 15:48:25,23.29,1663336104.16
2022-09-16 15:48:30,23.29,1663336109.16
2022-09-16 15:48:35,24.52,1663336114.16
2022-09-16 15:48:40,24.52,1663336119.16
2022-09-16 15:48:45,24.52,1663336124.16
2022-09-16 15:48:50,24.52,1663336129.16
2022-09-16 15:48:55,20.43,1663336134.16
2022-09-16 15:49:00,20.43,1663336139.16
2022-09-16 15:49:05,20.47,1663336144.16
2022-09-16 15:49:10,20.47,1663336149.16
2022-09-16 15:49:15,24.12,1663336154.16
2022-09-16 15:49:20,24.12,1663336159.16
2022-09-16 15:49:25,23.22,1663336164.16
2022-09-16 15:49:30,23.22,1663336169.16
2022-09-16 15:49:35,33.45,1663336174.16
2022-09-16 15:49:40,33.45,1663336179.16
2022-09-16 15:49:45,33.45,1663336184.16
2022-09-16 15:49:50,33.45,1663336189.16
2022-09-16 15:49:55,22.58,1663336194.16
2022-09-16 15:50:00,22.58,1663336199.16
2022-09-16 15:50:05,22.58,1663336204.16
2022-09-16 15:50:10,22.58,1663336209.16
2022-09-16 15:50:15,25.21,1663336214.16
2022-09-16 15:50:20,25.21,1663336219.16
2022-09-16 15:50:25,25.21,1663336224.16
2022-09-16 15:50:30,25.21,1663336229.16
2022-09-16 15:50:35,23.99,1663336234.16
2022-09-16 15:50:40,23.99,1663336239.16
2022-09-16 15:50:45,23.99,1663336244.16
2022-09-16 15:50:50,23.99,1663336249.16
2022-09-16 15:50:55,24.36,1663336254.16
2022-09-16 15:51:00,24.36,1663336259.16
2022-09-16 15:51:05,24.36,1663336264.16
2022-09-16 15:51:10,24.36,1663336269.16
2022-09-16 15:51:15,6.58,1663336274.16
2022-09-16 15:51:20,6.58,1663336279.16
2022-09-16 15:51:25,6.58,1663336284.16
2022-09-16 15:51:30,6.58,1663336289.16
2022-09-16 15:51:35,6.37,1663336294.16
2022-09-16 15:51:40,6.37,1663336299.16
2022-09-16 15:51:45,6.37,1663336304.16
2022-09-16 15:51:50,6.37,1663336309.16
2022-09-16 15:51:55,6.43,1663336314.16
2022-09-16 15:52:00,6.43,1663336319.16
2022-09-16 15:52:05,6.43,1663336324.16
2022-09-16 15:52:10,6.43,1663336329.16
2022-09-16 15:52:15,6.24,1663336334.16
2022-09-16 15:52:20,6.24,1663336339.16
2022-09-16 15:52:25,6.24,1663336344.16
2022-09-16 15:52:30,6.24,1663336349.16
2022-09-16 15:52:35,42.73,1663336354.16
2022-09-16 15:52:40,42.73,1663336359.16
2022-09-16 15:52:45,42.73,1663336364.16
2022-09-16 15:52:50,42.73,1663336369.16
2022-09-16 15:52:55,27.56,1663336374.16
2022-09-16 15:53:00,27.56,1663336379.16
2022-09-16 15:53:05,27.56,1663336384.16
2022-09-16 15:53:10,27.56,1663336389.16
2022-09-16 15:53:15,27.45,1663336394.16
2022-09-16 15:53:20,27.45,1663336399.16
2022-09-16 15:53:25,27.45,1663336404.16
2022-09-16 15:53:30,27.45,1663336409.16
2022-09-16 15:53:35,26.00,1663336414.16
2022-09-16 15:53:40,26.00,1663336419.16
2022-09-16 15:53:45,26.00,1663336424.16
2022-09-16 15:53:50,26.00,1663336429.16
2022-09-16 15:53:55,25.83,1663336434.16
2022-09-16 15:54:00,25.83,1663336439.16
